Date_Reported,Cumulative_Cases
17/07/2022,3999155
24/07/2022,4031590
31/07/2022,4064909
07/08/2022,4093758
14/08/2022,4119450
21/08/2022,4143356
28/08/2022,4166438
04/09/2022,4187524
11/09/2022,4206002
18/09/2022,4222728
25/09/2022,4240286
02/10/2022,4258929
09/10/2022,4278563
16/10/2022,4298975
23/10/2022,4320429
30/10/2022,4341788
06/11/2022,4362752
13/11/2022,4381148
20/11/2022,4396437
27/11/2022,4411019
04/12/2022,4426153
11/12/2022,4442362
18/12/2022,4458987
25/12/2022,4476385
01/01/2023,4492780
08/01/2023,4509471
15/01/2023,4526267
22/01/2023,4539941
29/01/2023,4551396
05/02/2023,4561733
12/02/2023,4572066
19/02/2023,4582388
26/02/2023,4592058
05/03/2023,4601219
12/03/2023,4610166
19/03/2023,4618751
26/03/2023,4627097
02/04/2023,4634947
09/04/2023,4642032
16/04/2023,4648325
23/04/2023,4654930
30/04/2023,4660700
07/05/2023,4665930
14/05/2023,4670563
21/05/2023,4672368
28/05/2023,4674006
04/06/2023,4675552
11/06/2023,4676818
18/06/2023,4677830
25/06/2023,4678690
02/07/2023,4679449
09/07/2023,4680087
16/07/2023,4680848
23/07/2023,4681782
30/07/2023,4682788
06/08/2023,4683829
13/08/2023,4684907
20/08/2023,4686507
27/08/2023,4688597
03/09/2023,4690913
10/09/2023,4693585
17/09/2023,4696819
24/09/2023,4700821
01/10/2023,4705568
08/10/2023,4710226
15/10/2023,4714486
22/10/2023,4719342
29/10/2023,4724278
05/11/2023,4729223
12/11/2023,4734284
19/11/2023,4740208
26/11/2023,4746340
03/12/2023,4751943
10/12/2023,4757425
17/12/2023,4762873
24/12/2023,4768134
31/12/2023,4774236
07/01/2024,4779315
14/01/2024,4783254
21/01/2024,4786375
28/01/2024,4788998
04/02/2024,4791444
11/02/2024,4793576
18/02/2024,4795491
25/02/2024,4797144
03/03/2024,4798640
10/03/2024,4799858
17/03/2024,4801238
24/03/2024,4802357
31/03/2024,4803245
07/04/2024,4804276
14/04/2024,4805378
21/04/2024,4806401
28/04/2024,4807568
05/05/2024,4808851
12/05/2024,4810206
19/05/2024,4811923
26/05/2024,4813393
02/06/2024,4814744
09/06/2024,4815368
16/06/2024,4815946
23/06/2024,4816499
30/06/2024,4817104
07/07/2024,4817704
14/07/2024,4818223
21/07/2024,4818690
28/07/2024,4819017
04/08/2024,4819055
11/08/2024,4819055
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,1
22/03/2020,3
29/03/2020,8
05/04/2020,28
12/04/2020,45
19/04/2020,61
26/04/2020,70
03/05/2020,74
10/05/2020,81
17/05/2020,94
24/05/2020,129
31/05/2020,141
07/06/2020,164
14/06/2020,187
21/06/2020,195
28/06/2020,196
05/07/2020,201
12/07/2020,201
19/07/2020,203
26/07/2020,203
02/08/2020,203
09/08/2020,203
16/08/2020,203
23/08/2020,205
30/08/2020,205
06/09/2020,205
13/09/2020,208
20/09/2020,208
27/09/2020,210
04/10/2020,213
11/10/2020,220
18/10/2020,233
25/10/2020,239
01/11/2020,240
08/11/2020,250
15/11/2020,254
22/11/2020,261
29/11/2020,274
06/12/2020,288
13/12/2020,298
20/12/2020,311
27/12/2020,318
03/01/2021,338
10/01/2021,359
17/01/2021,374
24/01/2021,383
31/01/2021,390
07/02/2021,405
14/02/2021,416
21/02/2021,428
28/02/2021,438
07/03/2021,451
14/03/2021,468
21/03/2021,475
28/03/2021,487
04/04/2021,501
11/04/2021,516
18/04/2021,525
25/04/2021,534
02/05/2021,543
09/05/2021,548
16/05/2021,565
23/05/2021,574
30/05/2021,581
06/06/2021,587
13/06/2021,592
20/06/2021,608
27/06/2021,609
04/07/2021,614
11/07/2021,616
18/07/2021,622
25/07/2021,636
01/08/2021,643
08/08/2021,646
15/08/2021,651
22/08/2021,663
29/08/2021,680
05/09/2021,691
12/09/2021,729
19/09/2021,774
26/09/2021,795
03/10/2021,853
10/10/2021,939
17/10/2021,1011
24/10/2021,1196
31/10/2021,1650
07/11/2021,2676
14/11/2021,3427
21/11/2021,5532
28/11/2021,6738
05/12/2021,7529
12/12/2021,7871
19/12/2021,8097
26/12/2021,8386
02/01/2022,9080
09/01/2022,10618
16/01/2022,12023
23/01/2022,13734
30/01/2022,13788
06/02/2022,15934
13/02/2022,17687
20/02/2022,18728
27/02/2022,19373
06/03/2022,19373
13/03/2022,20073
20/03/2022,20336
27/03/2022,20606
03/04/2022,20606
10/04/2022,21121
17/04/2022,21406
24/04/2022,21755
01/05/2022,22223
08/05/2022,22828
15/05/2022,23578
22/05/2022,24477
29/05/2022,24477
05/06/2022,25886
12/06/2022,26325
19/06/2022,26797
26/06/2022,27171
03/07/2022,27594
10/07/2022,27966
17/07/2022,28389
24/07/2022,28784
31/07/2022,29109
07/08/2022,29419
14/08/2022,29653
21/08/2022,29907
28/08/2022,30057
04/09/2022,30214
11/09/2022,30380
18/09/2022,30545
25/09/2022,30545
02/10/2022,30661
09/10/2022,30809
16/10/2022,30809
23/10/2022,30926
30/10/2022,31006
06/11/2022,31096
13/11/2022,31194
20/11/2022,31194
27/11/2022,31194
04/12/2022,31359
11/12/2022,31359
18/12/2022,31472
25/12/2022,31472
01/01/2023,31472
08/01/2023,31472
15/01/2023,31472
22/01/2023,31472
29/01/2023,31472
05/02/2023,31472
12/02/2023,31472
19/02/2023,31472
26/02/2023,31472
05/03/2023,31472
12/03/2023,31472
19/03/2023,31472
26/03/2023,31472
02/04/2023,31472
09/04/2023,31472
16/04/2023,31472
23/04/2023,31472
30/04/2023,31472
07/05/2023,31472
14/05/2023,31472
21/05/2023,31472
28/05/2023,31472
04/06/2023,31472
11/06/2023,31472
18/06/2023,31472
25/06/2023,31472
02/07/2023,31472
09/07/2023,31472
16/07/2023,31472
23/07/2023,31472
30/07/2023,31472
06/08/2023,31472
13/08/2023,31472
20/08/2023,31472
27/08/2023,31472
03/09/2023,31472
10/09/2023,31472
17/09/2023,31472
24/09/2023,31472
01/10/2023,31472
08/10/2023,31472
15/10/2023,31472
22/10/2023,31472
29/10/2023,31472
05/11/2023,31472
12/11/2023,31472
19/11/2023,31472
26/11/2023,31472
03/12/2023,31472
10/12/2023,31472
17/12/2023,31472
24/12/2023,31472
31/12/2023,31472
07/01/2024,31472
14/01/2024,31472
21/01/2024,31472
28/01/2024,31472
04/02/2024,31472
11/02/2024,31472
18/02/2024,31472
25/02/2024,31472
03/03/2024,31472
10/03/2024,31472
17/03/2024,31472
24/03/2024,31472
31/03/2024,31472
07/04/2024,31472
14/04/2024,31472
21/04/2024,31472
28/04/2024,31472
05/05/2024,31472
12/05/2024,31472
19/05/2024,31472
26/05/2024,31472
02/06/2024,31472
09/06/2024,31472
16/06/2024,31472
23/06/2024,31472
30/06/2024,31472
07/07/2024,31472
14/07/2024,31472
21/07/2024,31472
28/07/2024,31472
04/08/2024,31472
11/08/2024,31472
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,3
22/03/2020,7
29/03/2020,13
05/04/2020,18
12/04/2020,20
19/04/2020,21
26/04/2020,30
03/05/2020,88
10/05/2020,170
17/05/2020,367
24/05/2020,604
31/05/2020,1052
07/06/2020,1742
14/06/2020,2457
21/06/2020,3164
28/06/2020,4036
05/07/2020,4645
12/07/2020,4991
19/07/2020,5220
26/07/2020,5361
02/08/2020,5385
09/08/2020,5435
16/08/2020,5473
23/08/2020,5499
30/08/2020,5516
06/09/2020,5551
13/09/2020,5605
20/09/2020,5637
27/09/2020,5645
04/10/2020,5689
11/10/2020,5692
18/10/2020,5697
25/10/2020,5703
01/11/2020,5714
08/11/2020,5724
15/11/2020,5743
22/11/2020,5751
29/11/2020,5759
06/12/2020,5774
13/12/2020,5784
20/12/2020,5796
27/12/2020,5814
03/01/2021,5844
10/01/2021,5844
17/01/2021,5846
24/01/2021,5861
31/01/2021,5864
07/02/2021,5877
14/02/2021,5878
21/02/2021,5890
28/02/2021,5898
07/03/2021,5933
14/03/2021,5998
21/03/2021,6105
28/03/2021,6285
04/04/2021,6580
11/04/2021,7067
18/04/2021,8294
25/04/2021,9168
02/05/2021,9870
09/05/2021,10381
16/05/2021,10716
23/05/2021,10880
30/05/2021,10926
06/06/2021,10984
13/06/2021,11028
20/06/2021,11042
27/06/2021,11058
04/07/2021,11065
11/07/2021,11075
18/07/2021,11102
25/07/2021,11145
01/08/2021,11173
08/08/2021,11226
15/08/2021,11262
22/08/2021,11271
29/08/2021,11306
05/09/2021,11309
12/09/2021,11331
19/09/2021,11359
26/09/2021,11375
03/10/2021,11401
10/10/2021,11468
17/10/2021,11488
24/10/2021,11537
31/10/2021,11592
07/11/2021,11623
14/11/2021,11666
21/11/2021,11708
28/11/2021,11742
05/12/2021,11871
12/12/2021,11961
19/12/2021,12163
26/12/2021,12268
02/01/2022,12516
09/01/2022,13319
16/01/2022,13754
23/01/2022,13898
30/01/2022,14023
06/02/2022,14154
13/02/2022,14207
20/02/2022,14225
27/02/2022,14320
06/03/2022,14326
13/03/2022,14334
20/03/2022,14339
27/03/2022,14351
03/04/2022,14352
10/04/2022,14354
17/04/2022,14354
24/04/2022,14354
01/05/2022,14358
08/05/2022,14358
15/05/2022,14369
22/05/2022,14371
29/05/2022,14371
05/06/2022,14371
12/06/2022,14371
19/06/2022,14586
26/06/2022,14662
03/07/2022,14700
10/07/2022,14733
17/07/2022,14749
24/07/2022,14770
31/07/2022,14781
07/08/2022,14802
14/08/2022,14835
21/08/2022,14870
28/08/2022,14882
04/09/2022,14888
11/09/2022,14909
18/09/2022,14912
25/09/2022,14935
02/10/2022,14956
09/10/2022,15080
16/10/2022,15176
23/10/2022,15259
30/10/2022,15291
06/11/2022,15296
13/11/2022,15318
20/11/2022,15324
27/11/2022,15328
04/12/2022,15330
11/12/2022,15345
18/12/2022,15356
25/12/2022,15360
01/01/2023,15360
08/01/2023,15364
15/01/2023,15366
22/01/2023,15367
29/01/2023,15367
05/02/2023,15367
12/02/2023,15367
19/02/2023,15367
26/02/2023,15367
05/03/2023,15367
12/03/2023,15367
19/03/2023,15367
26/03/2023,15367
02/04/2023,15367
09/04/2023,15367
16/04/2023,15367
23/04/2023,15367
30/04/2023,15367
07/05/2023,15367
14/05/2023,15367
21/05/2023,15367
28/05/2023,15367
04/06/2023,15367
11/06/2023,15367
18/06/2023,15367
25/06/2023,15367
02/07/2023,15367
09/07/2023,15367
16/07/2023,15367
23/07/2023,15367
30/07/2023,15367
06/08/2023,15367
13/08/2023,15367
20/08/2023,15367
27/08/2023,15367
03/09/2023,15367
10/09/2023,15367
17/09/2023,15367
24/09/2023,15367
01/10/2023,15367
08/10/2023,15367
15/10/2023,15367
22/10/2023,15367
29/10/2023,15367
05/11/2023,15367
12/11/2023,15367
19/11/2023,15367
26/11/2023,15410
03/12/2023,15440
10/12/2023,15440
17/12/2023,15440
24/12/2023,15440
31/12/2023,15440
07/01/2024,15440
14/01/2024,15440
21/01/2024,15440
28/01/2024,15440
04/02/2024,15440
11/02/2024,15440
18/02/2024,15440
25/02/2024,15440
03/03/2024,15440
10/03/2024,15440
17/03/2024,15440
24/03/2024,15440
31/03/2024,15440
07/04/2024,15440
14/04/2024,15440
21/04/2024,15440
28/04/2024,15440
05/05/2024,15440
12/05/2024,15440
19/05/2024,15440
26/05/2024,15440
02/06/2024,15440
09/06/2024,15440
16/06/2024,15440
23/06/2024,15440
30/06/2024,15440
07/07/2024,15441
14/07/2024,15441
21/07/2024,15441
28/07/2024,15441
04/08/2024,15441
11/08/2024,15441
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,1
29/03/2020,5
05/04/2020,9
12/04/2020,18
19/04/2020,33
26/04/2020,46
03/05/2020,117
10/05/2020,322
17/05/2020,503
24/05/2020,675
31/05/2020,778
07/06/2020,837
14/06/2020,848
21/06/2020,858
28/06/2020,865
05/07/2020,871
12/07/2020,874
19/07/2020,889
26/07/2020,915
02/08/2020,936
09/08/2020,942
16/08/2020,952
23/08/2020,982
30/08/2020,1008
06/09/2020,1034
13/09/2020,1083
20/09/2020,1149
27/09/2020,1177
04/10/2020,1214
11/10/2020,1291
18/10/2020,1365
25/10/2020,1434
01/11/2020,1498
08/11/2020,1543
15/11/2020,1591
22/11/2020,1633
29/11/2020,1663
06/12/2020,1722
13/12/2020,1751
20/12/2020,1867
27/12/2020,1986
03/01/2021,2169
10/01/2021,2510
17/01/2021,2855
24/01/2021,3137
31/01/2021,3347
07/02/2021,3473
14/02/2021,3622
21/02/2021,3794
28/02/2021,3973
07/03/2021,4161
14/03/2021,4288
21/03/2021,4410
28/03/2021,4501
04/04/2021,4589
11/04/2021,4625
18/04/2021,4691
25/04/2021,4752
02/05/2021,4824
09/05/2021,4874
16/05/2021,4901
23/05/2021,4923
30/05/2021,4928
06/06/2021,4939
13/06/2021,4942
20/06/2021,4946
27/06/2021,4951
04/07/2021,4951
11/07/2021,4954
18/07/2021,4964
25/07/2021,4969
01/08/2021,4973
08/08/2021,4977
15/08/2021,4982
22/08/2021,4985
29/08/2021,4990
05/09/2021,4995
12/09/2021,5014
19/09/2021,5026
26/09/2021,5031
03/10/2021,5042
10/10/2021,5059
17/10/2021,5067
24/10/2021,5067
31/10/2021,5067
07/11/2021,5105
14/11/2021,5105
21/11/2021,5105
28/11/2021,5105
05/12/2021,5701
12/12/2021,5701
19/12/2021,5701
26/12/2021,5701
02/01/2022,6183
09/01/2022,6183
16/01/2022,6556
23/01/2022,6887
30/01/2022,7073
06/02/2022,7155
13/02/2022,7214
20/02/2022,7214
27/02/2022,7246
06/03/2022,7255
13/03/2022,7258
20/03/2022,7267
27/03/2022,7286
03/04/2022,7308
10/04/2022,7347
17/04/2022,7378
24/04/2022,7396
01/05/2022,7411
08/05/2022,7412
15/05/2022,7414
22/05/2022,7415
29/05/2022,7417
05/06/2022,7417
12/06/2022,7418
19/06/2022,7420
26/06/2022,7424
03/07/2022,7425
10/07/2022,7426
17/07/2022,7427
24/07/2022,7430
31/07/2022,7432
07/08/2022,7437
14/08/2022,7442
21/08/2022,7456
28/08/2022,7489
04/09/2022,7536
11/09/2022,7547
18/09/2022,7558
25/09/2022,7571
02/10/2022,7581
09/10/2022,7590
16/10/2022,7605
23/10/2022,7613
30/10/2022,7620
06/11/2022,7627
13/11/2022,7631
20/11/2022,7637
27/11/2022,7641
04/12/2022,7646
11/12/2022,7647
18/12/2022,7648
25/12/2022,7649
01/01/2023,7650
08/01/2023,7651
15/01/2023,7651
22/01/2023,7651
29/01/2023,7652
05/02/2023,7652
12/02/2023,7652
19/02/2023,7661
26/02/2023,7675
05/03/2023,7678
12/03/2023,7679
19/03/2023,7682
26/03/2023,7685
02/04/2023,7688
09/04/2023,7695
16/04/2023,7696
23/04/2023,7697
30/04/2023,7698
07/05/2023,7698
14/05/2023,7698
21/05/2023,7698
28/05/2023,7698
04/06/2023,7698
11/06/2023,7698
18/06/2023,7698
25/06/2023,7698
02/07/2023,7698
09/07/2023,7698
16/07/2023,7698
23/07/2023,7698
30/07/2023,7698
06/08/2023,7698
13/08/2023,7698
20/08/2023,7698
27/08/2023,7698
03/09/2023,7698
10/09/2023,7698
17/09/2023,7698
24/09/2023,7698
01/10/2023,7698
08/10/2023,7698
15/10/2023,7698
22/10/2023,7698
29/10/2023,7698
05/11/2023,7698
12/11/2023,7698
19/11/2023,7698
26/11/2023,7698
03/12/2023,7698
10/12/2023,7698
17/12/2023,7698
24/12/2023,7698
31/12/2023,7698
07/01/2024,7698
14/01/2024,7698
21/01/2024,7698
28/01/2024,7698
04/02/2024,7698
11/02/2024,7698
18/02/2024,7698
25/02/2024,7698
03/03/2024,7698
10/03/2024,7698
17/03/2024,7702
24/03/2024,7702
31/03/2024,7702
07/04/2024,7702
14/04/2024,7702
21/04/2024,7702
28/04/2024,7702
05/05/2024,7702
12/05/2024,7702
19/05/2024,7702
26/05/2024,7702
02/06/2024,7702
09/06/2024,7702
16/06/2024,7702
23/06/2024,7702
30/06/2024,7702
07/07/2024,7702
14/07/2024,7702
21/07/2024,7702
28/07/2024,7702
04/08/2024,7702
11/08/2024,7702
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,1
08/03/2020,7
15/03/2020,61
22/03/2020,537
29/03/2020,1909
05/04/2020,4161
12/04/2020,6927
19/04/2020,9730
26/04/2020,12858
03/05/2020,18435
10/05/2020,27219
17/05/2020,41428
24/05/2020,65393
31/05/2020,94858
07/06/2020,127745
14/06/2020,167355
21/06/2020,236748
28/06/2020,267766
05/07/2020,291847
12/07/2020,312029
19/07/2020,328846
26/07/2020,343592
02/08/2020,357658
09/08/2020,371023
16/08/2020,383902
23/08/2020,395708
30/08/2020,408009
06/09/2020,420434
13/09/2020,432666
20/09/2020,444674
27/09/2020,455979
04/10/2020,468471
11/10/2020,479595
18/10/2020,490003
25/10/2020,500542
01/11/2020,510256
08/11/2020,519977
15/11/2020,529676
22/11/2020,539143
29/11/2020,548941
06/12/2020,558668
13/12/2020,569781
20/12/2020,583354
27/12/2020,598394
03/01/2021,615902
10/01/2021,637742
17/01/2021,665493
24/01/2021,694647
31/01/2021,722900
07/02/2021,748082
14/02/2021,772395
21/02/2021,795845
28/02/2021,821418
07/03/2021,850483
14/03/2021,885379
21/03/2021,925089
28/03/2021,969913
04/04/2021,1019478
11/04/2021,1068522
18/04/2021,1117348
25/04/2021,1162811
02/05/2021,1204755
09/05/2021,1241976
16/05/2021,1280252
23/05/2021,1323413
30/05/2021,1369756
06/06/2021,1420266
13/06/2021,1468992
20/06/2021,1511275
27/06/2021,1542642
04/07/2021,1566461
11/07/2021,1585160
18/07/2021,1598481
25/07/2021,1607749
01/08/2021,1615771
08/08/2021,1622509
15/08/2021,1628293
22/08/2021,1633153
29/08/2021,1637234
05/09/2021,1640666
12/09/2021,1643630
19/09/2021,1646994
26/09/2021,1650985
03/10/2021,1655884
10/10/2021,1661370
17/10/2021,1669236
24/10/2021,1680017
31/10/2021,1692877
07/11/2021,1706622
14/11/2021,1723728
21/11/2021,1740496
28/11/2021,1757077
05/12/2021,1770620
12/12/2021,1781227
19/12/2021,1790524
26/12/2021,1799125
02/01/2022,1808398
09/01/2022,1825417
16/01/2022,1867101
23/01/2022,1949675
30/01/2022,2107612
06/02/2022,2335034
13/02/2022,2582934
20/02/2022,2819246
27/02/2022,3015630
06/03/2022,3168335
13/03/2022,3286476
20/03/2022,3381681
27/03/2022,3443018
03/04/2022,3482175
10/04/2022,3508556
17/04/2022,3528626
24/04/2022,3544463
01/05/2022,3558631
08/05/2022,3576139
15/05/2022,3600896
22/05/2022,3636993
29/05/2022,3684585
05/06/2022,3739796
12/06/2022,3808970
19/06/2022,3882425
26/06/2022,3948012
03/07/2022,4013903
10/07/2022,4075533
17/07/2022,4130232
24/07/2022,4177517
31/07/2022,4233549
07/08/2022,4297144
14/08/2022,4369706
21/08/2022,4432586
28/08/2022,4487453
04/09/2022,4527533
11/09/2022,4559801
18/09/2022,4583654
25/09/2022,4603514
02/10/2022,4627923
09/10/2022,4649348
16/10/2022,4674373
23/10/2022,4708870
30/10/2022,4750775
06/11/2022,4786198
13/11/2022,4832838
20/11/2022,4871851
27/11/2022,4905535
04/12/2022,4933525
11/12/2022,4955536
18/12/2022,4979633
25/12/2022,5006159
01/01/2023,5037527
08/01/2023,5062734
15/01/2023,5084978
22/01/2023,5101837
29/01/2023,5115130
05/02/2023,5126657
12/02/2023,5137305
19/02/2023,5147683
26/02/2023,5161209
05/03/2023,5177770
12/03/2023,5199779
19/03/2023,5227433
26/03/2023,5250077
02/04/2023,5264330
09/04/2023,5272767
16/04/2023,5278252
23/04/2023,5281681
30/04/2023,5283908
07/05/2023,5285146
14/05/2023,5286098
21/05/2023,5286713
28/05/2023,5287139
04/06/2023,5287411
11/06/2023,5287594
18/06/2023,5287800
25/06/2023,5287947
02/07/2023,5288095
09/07/2023,5288210
16/07/2023,5288353
23/07/2023,5288517
30/07/2023,5288779
06/08/2023,5289105
13/08/2023,5289516
20/08/2023,5289936
27/08/2023,5290414
03/09/2023,5291028
10/09/2023,5291679
17/09/2023,5292481
24/09/2023,5293337
01/10/2023,5294758
08/10/2023,5296561
15/10/2023,5298644
22/10/2023,5301698
29/10/2023,5305131
05/11/2023,5308631
12/11/2023,5312718
19/11/2023,5316578
26/11/2023,5320354
03/12/2023,5323516
10/12/2023,5325695
17/12/2023,5327661
24/12/2023,5330499
31/12/2023,5332977
07/01/2024,5335388
14/01/2024,5338205
21/01/2024,5341641
28/01/2024,5345623
04/02/2024,5350480
11/02/2024,5355946
18/02/2024,5362607
25/02/2024,5369404
03/03/2024,5376388
10/03/2024,5383226
17/03/2024,5390399
24/03/2024,5395313
31/03/2024,5397438
07/04/2024,5398653
14/04/2024,5399208
21/04/2024,5399561
28/04/2024,5399827
05/05/2024,5399992
12/05/2024,5400166
19/05/2024,5400274
26/05/2024,5400425
02/06/2024,5400512
09/06/2024,5400569
16/06/2024,5400645
23/06/2024,5400686
30/06/2024,5400751
07/07/2024,5400793
14/07/2024,5400866
21/07/2024,5400928
28/07/2024,5401026
04/08/2024,5401126
11/08/2024,5401231
05/01/2020,1
12/01/2020,45
19/01/2020,125
26/01/2020,1985
02/02/2020,14411
09/02/2020,37251
16/02/2020,68584
23/02/2020,77042
01/03/2020,79968
08/03/2020,80859
15/03/2020,81048
22/03/2020,81498
29/03/2020,82341
05/04/2020,82930
12/04/2020,83482
19/04/2020,84201
26/04/2020,84338
03/05/2020,84393
10/05/2020,84430
17/05/2020,84484
24/05/2020,84525
31/05/2020,84570
07/06/2020,84629
14/06/2020,84729
21/06/2020,84997
28/06/2020,85190
05/07/2020,85306
12/07/2020,85522
19/07/2020,85937
26/07/2020,86839
02/08/2020,88302
